,AnimalID,Protocol,Muscimol,SessionTime,TrialHighPerc,FirstPoke
97191,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97192,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97193,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97194,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97195,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97196,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97197,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97198,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97199,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97200,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97201,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97202,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97203,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97204,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97205,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97206,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97207,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97208,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97209,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97210,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97211,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97212,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97213,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97214,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97215,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97216,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,2.0
97217,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97218,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97219,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97220,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97221,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97222,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97223,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97224,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97225,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97226,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97227,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97228,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97229,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97230,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97231,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97232,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97233,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97234,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97235,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97236,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97237,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97238,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97239,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97240,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97241,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97242,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97243,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97244,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97245,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97246,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97247,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97248,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97249,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97250,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97251,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97252,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97253,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97254,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97255,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97256,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97257,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97258,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97259,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97260,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97261,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97262,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97263,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97264,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97265,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97266,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97267,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97268,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97269,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97270,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97271,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97272,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97273,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97274,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97275,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97276,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97277,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97278,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97279,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97280,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97281,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97282,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97283,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97284,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97285,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97286,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97287,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97288,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97289,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97290,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97291,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97292,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97293,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97294,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97295,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97296,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97297,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97298,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97299,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97300,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97301,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97302,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97303,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97304,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97305,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97306,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97307,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97308,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97309,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97310,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97311,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97312,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97313,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97314,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97315,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97316,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97317,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97318,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97319,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97320,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97321,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97322,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97323,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97324,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97325,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97326,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97327,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97328,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97329,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97330,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97331,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97332,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97333,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97334,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97335,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97336,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97337,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97338,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97339,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97340,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97341,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97342,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97343,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97344,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97345,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97346,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97347,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97348,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97349,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97350,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97351,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97352,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97353,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97354,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97355,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97356,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97357,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97358,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97359,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97360,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97361,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97362,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97363,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97364,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97365,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97366,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97367,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97368,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97369,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97370,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97371,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97372,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97373,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97374,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97375,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97376,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97377,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97378,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97379,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97380,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97381,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,2.0
97382,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97383,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97384,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97385,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97386,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,2.0
97387,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97388,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97389,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97390,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97391,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97392,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97393,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97394,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97395,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97396,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97397,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97398,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97399,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97400,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97401,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97402,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97403,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97404,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97405,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97406,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97407,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97408,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97409,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97410,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97411,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97412,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97413,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97414,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97415,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97416,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97417,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97418,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97419,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97420,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97421,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97422,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97423,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97424,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97425,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97426,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97427,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97428,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97429,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97430,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97431,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97432,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97433,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97434,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97435,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97436,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97437,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97438,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97439,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97440,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97441,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97442,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97443,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97444,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97445,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97446,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97447,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97448,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97449,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97450,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97451,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97452,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97453,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97454,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97455,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97456,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,2.0
97457,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97458,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97459,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97460,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97461,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97462,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97463,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97464,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97465,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97466,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97467,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97468,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97469,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97470,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97471,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97472,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97473,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97474,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97475,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97476,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97477,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97478,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97479,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97480,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97481,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97482,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97483,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,18.0,1.0
97484,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97485,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97486,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97487,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97488,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97489,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97490,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97491,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,34.0,1.0
97492,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97493,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97494,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97495,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97496,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,2.0,1.0
97497,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97498,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97499,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97500,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97501,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97502,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,66.0,1.0
97503,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97504,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
97505,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,50.0,1.0
97506,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,98.0,1.0
97507,pdyn04,Aud_Psycho,StrTail-bilat,Oct15 16:13,82.0,1.0
